Line,Sample,X,Y,Mark,Status,GPSStat,GPSalt,Time[ms],Time[hhmmss.sss],PowerLn,I_450Hz,Q_450Hz,I_1530Hz,Q_1530Hz,I_5310Hz,Q_5310Hz,I_18330Hz,Q_18330Hz,I_63030Hz,Q_63030Hz,QSum
 0,  53,   727473.86,  4335883.83,   0,0,1,  327.54, 85476782.100,234436.7821,    5.4, 2.57514e+002,-7.32932e+001, 1.75896e+002,-2.90471e+001,-4.64533e+001, 5.06560e+002,-1.43628e+001, 2.47354e+003, 9.26107e+002, 8.37673e+003, 1.12545e+004
 0,  54,   727473.81,  4335883.94,   0,0,1,  327.52, 85476882.100,234436.8821,    4.0, 2.10485e+002, 4.45032e+001, 1.64840e+002,-6.48301e+001,-3.30297e+001, 5.26852e+002,-5.98685e+001, 2.47314e+003, 8.40665e+002, 8.29985e+003, 1.12795e+004
 0,  55,   727473.77,  4335884.05,   0,0,1,  327.50, 85476982.100,234436.9821,    1.3, 3.06676e+001, 3.22893e+002, 1.22009e+002,-1.00348e+002,-2.79626e+001, 6.34196e+002,-8.46949e+001, 2.43010e+003, 8.96123e+002, 8.17112e+003, 1.14580e+004
 0,  56,   727473.72,  4335884.17,   0,0,1,  327.48, 85477082.100,234437.0821,    1.2, 1.21357e+002, 6.32544e+001, 1.47173e+002,-3.68715e+001,-4.53117e+001, 6.14010e+002,-1.19677e+002, 2.41006e+003, 9.39162e+002, 7.99987e+003, 1.10503e+004
 0,  57,   727473.66,  4335884.30,   0,0,1,  327.45, 85477182.100,234437.1821,   11.3, 1.66669e+002,-2.39955e+001, 1.24588e+002,-3.71536e+001,-8.21459e+001, 5.95539e+002,-1.13759e+002, 2.34506e+003, 8.67313e+002, 7.97833e+003, 1.08578e+004
 0,  58,   727473.60,  4335884.42,   0,0,1,  327.43, 85477282.100,234437.2821,   18.1, 1.46258e+002, 8.00084e+001, 9.58347e+001,-5.36297e+001,-9.37329e+001, 6.03419e+002,-9.82204e+001, 2.34054e+003, 8.25282e+002, 8.15241e+003, 1.11227e+004
 0,  59,   727473.54,  4335884.54,   0,0,1,  327.41, 85477382.100,234437.3821,    2.9, 3.11211e+002,-9.07935e+001, 1.83829e+002, 5.88525e+001,-1.25091e+002, 5.97015e+002,-1.08822e+002, 2.45702e+003, 8.41466e+002, 8.26337e+003, 1.12855e+004
 0,  60,   727473.49,  4335884.67,   0,0,1,  327.39, 85477482.100,234437.4821,    1.0, 2.63478e+002,-3.20649e+001, 7.05039e+001, 4.26902e+001,-1.32347e+002, 6.36833e+002,-8.46889e+001, 2.46096e+003, 9.18172e+002, 8.22471e+003, 1.13331e+004
 0,  61,   727473.43,  4335884.79,   0,0,1,  327.36, 85477582.100,234437.5821,    1.0, 1.93065e+002, 1.53160e+002, 5.92405e+001, 4.19460e+000,-2.26998e+001, 6.61672e+002,-3.88042e+001, 2.39754e+003, 1.01816e+003, 8.11595e+003, 1.13325e+004
 0,  62,   727473.37,  4335884.92,   0,0,1,  327.34, 85477682.100,234437.6821,    0.6, 1.58539e+002, 1.76310e+002, 7.82700e+001, 2.36104e+001, 5.62461e+001, 6.60778e+002, 3.22425e+001, 2.41164e+003, 1.19877e+003, 8.10466e+003, 1.13770e+004
 0,  63,   727473.32,  4335885.04,   0,0,1,  327.32, 85477782.100,234437.7821,    0.7, 1.85470e+002, 1.51605e+002, 5.34661e+001, 1.24266e+002, 9.33084e+001, 6.88351e+002, 1.59793e+002, 2.48070e+003, 1.28425e+003, 8.23666e+003, 1.16816e+004
 0,  64,   727473.26,  4335885.17,   0,0,1,  327.30, 85477882.100,234437.8821,    0.7, 2.22945e+002, 1.61347e+002, 8.86456e+001, 1.11796e+002, 1.76033e+002, 6.69013e+002, 1.51960e+002, 2.47202e+003, 1.21525e+003, 8.33249e+003, 1.17467e+004
 0,  65,   727473.20,  4335885.29,   0,0,1,  327.28, 85477982.100,234437.9821,    1.3, 2.11261e+002, 1.48944e+002, 1.86254e+002, 4.68820e+001, 2.02328e+002, 6.07270e+002, 1.13255e+002, 2.40842e+003, 1.18276e+003, 8.37089e+003, 1.15824e+004
 0,  66,   727473.13,  4335885.40,   0,0,1,  327.27, 85478082.100,234438.0821,    1.7, 1.80584e+002, 1.37166e+002, 1.99684e+002, 7.98960e+001, 1.72486e+002, 6.04496e+002, 1.83716e+002, 2.46304e+003, 1.19903e+003, 8.37025e+003, 1.16548e+004
 0,  67,   727473.06,  4335885.51,   0,0,1,  327.28, 85478182.100,234438.1821,    4.4, 1.93401e+002, 1.28337e+002, 1.84660e+002, 2.67241e+001, 4.88946e+001, 5.96808e+002, 8.17458e+001, 2.49640e+003, 1.08295e+003, 8.25875e+003, 1.15070e+004
 0,  68,   727472.99,  4335885.62,   0,0,1,  327.28, 85478282.100,234438.2821,   18.4, 2.75594e+002,-5.02910e+001, 2.12340e+002,-1.09788e+002,-7.32342e+000, 5.68910e+002,-1.20522e+002, 2.42756e+003, 7.76746e+002, 8.22711e+003, 1.10635e+004
 0,  69,   727472.92,  4335885.73,   0,0,1,  327.29, 85478382.100,234438.3821,   30.0, 2.66888e+002,-1.09667e+002, 1.50771e+002,-2.31436e+002,-2.53767e+000, 5.59178e+002,-1.67017e+002, 2.43918e+003, 7.12482e+002, 8.30744e+003, 1.09647e+004
 0,  70,   727472.84,  4335885.84,   0,0,1,  327.29, 85478482.100,234438.4821,   11.2, 2.82216e+002,-2.48224e+002, 7.46484e+001,-1.23659e+002,-6.21092e+001, 5.81769e+002,-1.57042e+002, 2.43239e+003, 7.66906e+002, 8.31704e+003, 1.09593e+004
 0,  71,   727472.77,  4335885.94,   0,0,1,  327.29, 85478582.100,234438.5821,    4.3, 2.47549e+002,-2.52080e+002, 6.57829e+001,-6.24417e+001,-1.08914e+002, 6.22395e+002,-1.47582e+002, 2.38846e+003, 7.97700e+002, 8.25810e+003, 1.09544e+004
 0,  72,   727472.70,  4335886.05,   0,0,1,  327.30, 85478682.100,234438.6821,    4.2, 4.87869e+001, 1.60926e+002, 6.10987e+001,-1.20946e+002,-1.17901e+002, 6.56947e+002,-7.99826e+001, 2.38911e+003, 8.17893e+002, 8.15526e+003, 1.12413e+004
 0,  73,   727472.63,  4335886.16,   0,0,1,  327.30, 85478782.100,234438.7821,    1.6, 7.28108e+001, 3.05953e+002, 7.42963e+001,-4.01743e+001,-1.09195e+002, 6.69797e+002, 1.14972e+001, 2.38155e+003, 8.70856e+002, 8.10970e+003, 1.14268e+004
 0,  74,   727472.55,  4335886.27,   0,0,1,  327.30, 85478882.200,234438.8822,    3.2, 2.74584e+002, 6.54573e+000, 1.91431e+002, 5.10341e+001,-5.87977e+001, 6.11133e+002, 5.59641e+001, 2.39577e+003, 1.03360e+003, 8.16277e+003, 1.12273e+004
 0,  75,   727472.48,  4335886.38,   0,0,1,  327.31, 85478982.100,234438.9821,    6.6, 4.57279e+002,-1.95120e+002, 2.91792e+002, 4.62737e+001, 4.86785e+001, 5.82182e+002, 5.01767e+001, 2.47716e+003, 1.06059e+003, 8.23425e+003, 1.11447e+004
 0,  76,   727472.42,  4335886.49,   0,0,1,  327.31, 85479082.100,234439.0821,    2.6, 4.14021e+002, 5.50644e+001, 2.59276e+002, 3.13555e+001, 1.92265e+002, 6.02136e+002, 1.99168e+001, 2.52427e+003, 1.00361e+003, 8.27041e+003, 1.14832e+004
 0,  77,   727472.36,  4335886.60,   0,0,1,  327.32, 85479182.100,234439.1821,    1.0, 1.76105e+002, 2.88661e+002, 1.32597e+002, 5.77643e+001, 1.86932e+002, 6.65450e+002, 5.19745e+001, 2.46853e+003, 9.97305e+002, 8.17905e+003, 1.16595e+004
 0,  78,   727472.31,  4335886.72,   0,0,1,  327.32, 85479282.100,234439.2821,    1.7, 1.73179e+002, 1.09689e+002, 1.89454e+002, 5.23674e+001, 1.49996e+002, 7.15855e+002, 8.80215e+001, 2.43409e+003, 9.93458e+002, 8.10766e+003, 1.14197e+004
 0,  79,   727472.25,  4335886.83,   0,0,1,  327.32, 85479382.100,234439.3821,    2.0, 3.08777e+002,-5.83240e+000, 2.76721e+002, 5.17109e+001, 1.64365e+002, 6.76510e+002, 5.78429e+001, 2.44496e+003, 1.04009e+003, 8.16873e+003, 1.13361e+004
 0,  80,   727472.19,  4335886.94,   0,0,1,  327.33, 85479482.100,234439.4821,   13.7, 4.18641e+002, 5.53229e+001, 2.13893e+002, 1.08721e+002, 1.54833e+002, 6.02421e+002, 5.43609e+001, 2.43568e+003, 1.10739e+003, 8.25937e+003, 1.14615e+004
 0,  81,   727472.14,  4335887.06,   0,0,1,  327.33, 85479582.100,234439.5821,   19.1, 4.18926e+002, 6.35796e+001, 2.21626e+002, 1.54543e+002, 8.59186e+001, 5.89967e+002,-1.91387e+001, 2.43254e+003, 1.03963e+003, 8.30668e+003, 1.15473e+004
 0,  82,   727472.08,  4335887.17,   0,0,1,  327.33, 85479682.100,234439.6821,    6.3, 5.76934e+002,-1.42232e+002, 3.50657e+002, 8.94534e+001, 3.76372e+001, 5.98952e+002,-6.98918e+001, 2.45357e+003, 9.80977e+002, 8.32776e+003, 1.13275e+004
 0,  83,   727472.02,  4335887.28,   0,0,1,  327.34, 85479782.100,234439.7821,    1.9, 5.02726e+002,-2.28736e+002, 3.22349e+002, 2.95780e+001, 7.88009e+001, 6.39190e+002,-1.59852e+001, 2.46120e+003, 1.09612e+003, 8.24149e+003, 1.11427e+004
 0,  84,   727471.97,  4335887.39,   0,0,1,  327.34, 85479882.200,234439.8822,    1.4, 3.92607e+002,-8.89256e+001, 3.06691e+002, 3.44917e+001, 1.48388e+002, 6.16204e+002, 2.07159e+001, 2.45527e+003, 1.11409e+003, 8.24561e+003, 1.12626e+004
 0,  85,   727471.91,  4335887.51,   0,0,1,  327.34, 85479982.100,234439.9821,    1.7, 3.13479e+002, 8.29877e+001, 3.04453e+002,-7.23124e+000, 1.89996e+002, 6.13911e+002, 7.32723e+001, 2.42113e+003, 1.07062e+003, 8.30085e+003, 1.14116e+004
 0,  86,   727471.86,  4335887.63,   0,0,1,  327.36, 85480082.100,234440.0821,    1.8, 3.02468e+002,-3.59767e+001, 3.16016e+002, 8.35446e+001, 1.49565e+002, 6.21453e+002, 5.48599e+001, 2.41631e+003, 1.14099e+003, 8.45576e+003, 1.15411e+004
 0,  87,   727471.80,  4335887.75,   0,0,1,  327.38, 85480182.100,234440.1821,    1.4, 3.38428e+002,-1.01774e+002, 3.43289e+002, 9.21852e+001, 7.69032e+001, 6.01556e+002, 3.21048e+001, 2.48261e+003, 1.20623e+003, 8.57445e+003, 1.16490e+004
