Line,Sample,X,Y,Mark,Status,Time[ms],Time[hhmmss.sss],PowerLn,I_63030Hz,Q_63030Hz,I_69510Hz,Q_69510Hz,I_76590Hz,Q_76590Hz,I_84450Hz,Q_84450Hz,I_93090Hz,Q_93090Hz,EC63030Hz[mS/m],EC69510Hz[mS/m],EC76590Hz[mS/m],EC84450Hz[mS/m],EC93090Hz[mS/m],TotalEC[mS/m],MSusc63030Hz[1/1000],MSusc69510Hz[1/1000],MSusc76590Hz[1/1000],MSusc84450Hz[1/1000],MSusc93090Hz[1/1000]
0,42,-18.26,0.00,0,0,37601190.800,102641.1908,159.3,6.28530e+003,1.90901e+004,1.02434e+004,1.69484e+004,1.31548e+004,1.60501e+004,1.47246e+004,1.80130e+004,1.50967e+004,2.66858e+004, 1.47923e+002, 1.32229e+002, 1.25955e+002, 1.33406e+002, 1.71801e+002, 1.47923e+002,-6.02842e+001,-9.64174e+001,-1.22148e+002,-1.35735e+002,-1.38927e+002
0,43,-18.70,0.00,0,0,37601290.800,102641.2908,160.9,7.27681e+003,1.75070e+004,1.06098e+004,1.71659e+004,1.34928e+004,1.62186e+004,1.51846e+004,1.82081e+004,1.54864e+004,2.68241e+004, 1.34961e+002, 1.34408e+002, 1.28601e+002, 1.36536e+002, 1.74599e+002, 1.34961e+002,-6.94638e+001,-9.96943e+001,-1.25090e+002,-1.39679e+002,-1.42258e+002
0,44,-19.13,0.00,0,0,37601390.800,102641.3908,151.9,9.15806e+003,1.84993e+004,1.07664e+004,1.72739e+004,1.37182e+004,1.63614e+004,1.55115e+004,1.82845e+004,1.56866e+004,2.69602e+004, 1.51520e+002, 1.35978e+002, 1.30598e+002, 1.38491e+002, 1.76507e+002, 1.51520e+002,-8.66441e+001,-1.01091e+002,-1.27047e+002,-1.42472e+002,-1.43964e+002
0,45,-19.57,0.00,0,0,37601490.800,102641.4908,153.5,8.00679e+003,2.00220e+004,1.08400e+004,1.74568e+004,1.38006e+004,1.66196e+004,1.53971e+004,1.85455e+004,1.55600e+004,2.72602e+004, 1.58891e+002, 1.37705e+002, 1.32789e+002, 1.39699e+002, 1.78038e+002, 1.58891e+002,-7.61668e+001,-1.01747e+002,-1.27761e+002,-1.41495e+002,-1.42885e+002
0,46,-20.00,0.00,0,0,37601590.800,102641.5908,154.3,6.35539e+003,1.92677e+004,1.07909e+004,1.78628e+004,1.37281e+004,1.70228e+004,1.52829e+004,1.89410e+004,1.55260e+004,2.75516e+004, 1.49682e+002, 1.40513e+002, 1.35315e+002, 1.41786e+002, 1.79984e+002, 1.49682e+002,-6.09360e+001,-1.01310e+002,-1.27133e+002,-1.40520e+002,-1.42595e+002
0,47,-20.43,0.00,0,0,37601690.800,102641.6908,147.9,7.60218e+003,1.86668e+004,1.09060e+004,1.79440e+004,1.38752e+004,1.72614e+004,1.54187e+004,1.91105e+004,1.59293e+004,2.76802e+004, 1.45525e+002, 1.41705e+002, 1.37737e+002, 1.43514e+002, 1.82827e+002, 1.45525e+002,-7.24573e+001,-1.02335e+002,-1.28407e+002,-1.41680e+002,-1.46029e+002
0,48,-20.87,0.00,0,0,37601790.800,102641.7908,153.7,8.55341e+003,1.96133e+004,1.08700e+004,1.76909e+004,1.37984e+004,1.70993e+004,1.54194e+004,1.89316e+004,1.59710e+004,2.75466e+004, 1.57157e+002, 1.39611e+002, 1.36173e+002, 1.42340e+002, 1.82055e+002, 1.57157e+002,-8.11557e+001,-1.02015e+002,-1.27742e+002,-1.41686e+002,-1.46383e+002
0,49,-21.30,0.00,0,0,37601890.800,102641.8908,159.0,7.35029e+003,1.98687e+004,1.08037e+004,1.74604e+004,1.34010e+004,1.67208e+004,1.53493e+004,1.85871e+004,1.55931e+004,2.71718e+004, 1.55880e+002, 1.37551e+002, 1.31730e+002, 1.39758e+002, 1.77562e+002, 1.55880e+002,-7.01407e+001,-1.01424e+002,-1.24292e+002,-1.41087e+002,-1.43168e+002
0,50,-21.74,0.00,0,0,37601990.800,102641.9908,164.0,6.94125e+003,1.84498e+004,1.05710e+004,1.73365e+004,1.33154e+004,1.65564e+004,1.51265e+004,1.84192e+004,1.54759e+004,2.69794e+004, 1.42850e+002, 1.35479e+002, 1.30200e+002, 1.37663e+002, 1.75642e+002, 1.42850e+002,-6.63669e+001,-9.93479e+001,-1.23547e+002,-1.39182e+002,-1.42168e+002
0,51,-22.17,0.00,0,0,37602090.800,102642.0908,176.4,8.27738e+003,1.84747e+004,1.04303e+004,1.74635e+004,1.34328e+004,1.65788e+004,1.49835e+004,1.84606e+004,1.54375e+004,2.70476e+004, 1.46098e+002, 1.35731e+002, 1.30873e+002, 1.37302e+002, 1.75944e+002, 1.46098e+002,-7.86396e+001,-9.80904e+001,-1.24568e+002,-1.37957e+002,-1.41840e+002
0,52,-22.61,0.00,0,0,37602190.800,102642.1908,170.0,8.04840e+003,1.97723e+004,1.07661e+004,1.74037e+004,1.35651e+004,1.64244e+004,1.52431e+004,1.83083e+004,1.54866e+004,2.70053e+004, 1.56704e+002, 1.36942e+002, 1.30368e+002, 1.37453e+002, 1.75876e+002, 1.56704e+002,-7.65475e+001,-1.01089e+002,-1.25718e+002,-1.40179e+002,-1.42259e+002
0,53,-23.04,0.00,0,0,37602290.800,102642.2908,173.4,6.96648e+003,1.86286e+004,1.10519e+004,1.70627e+004,1.38265e+004,1.61186e+004,1.57281e+004,1.79555e+004,1.57770e+004,2.65075e+004, 1.44484e+002, 1.36698e+002, 1.29357e+002, 1.37285e+002, 1.73791e+002, 1.44484e+002,-6.66001e+001,-1.03633e+002,-1.27986e+002,-1.44318e+002,-1.44734e+002
