Line,Sample,X,Y,Mark,Status,Time[ms],Time[hhmmss.sss],PowerLn,I_450Hz,Q_450Hz,I_1530Hz,Q_1530Hz,I_5310Hz,Q_5310Hz,I_18330Hz,Q_18330Hz,I_63030Hz,Q_63030Hz,EC450Hz[mS/m],EC1530Hz[mS/m],EC5310Hz[mS/m],EC18330Hz[mS/m],EC63030Hz[mS/m],TotalEC[mS/m],MSusc450Hz[1/1000],MSusc1530Hz[1/1000],MSusc5310Hz[1/1000],MSusc18330Hz[1/1000],MSusc63030Hz[1/1000]
0,49,0.47,0.00,0,0,49140944.300,133900.9443,46.5,-4.06736e+002,4.04190e+002,2.54867e+002,1.67268e+002,4.63538e+002,2.70822e+002,2.11611e+002,6.90659e+002,3.39589e+002,2.03933e+003, 2.75392e+002, 3.57384e+001, 1.74373e+001, 1.21414e+001, 1.09055e+001, 1.37779e+001, 4.03048e+000,-2.51731e+000,-4.57363e+000,-2.09052e+000,-3.35270e+000
0,50,0.48,0.00,0,0,49141044.300,133901.0443,46.8,-4.13312e+002,2.23365e+002,2.21113e+002,2.21151e+002,5.02597e+002,4.20162e+002,2.16038e+002,6.67169e+002,3.36474e+002,2.14694e+003, 1.50087e+002, 4.65179e+001, 2.69030e+001, 1.17306e+001, 1.15009e+001, 1.73889e+001, 4.09578e+000,-2.18429e+000,-4.95806e+000,-2.13421e+000,-3.32200e+000
0,51,0.49,0.00,0,0,49141144.300,133901.1443,46.6,-4.69409e+002,2.69491e+001,3.46252e+002,2.50038e+002,3.70880e+002,4.30092e+002,2.95777e+002,6.61257e+002,3.96068e+002,2.07281e+003, 1.76176e+001, 5.43517e+001, 2.68108e+001, 1.17738e+001, 1.11492e+001, 1.72654e+001, 4.65297e+000,-3.41837e+000,-3.66107e+000,-2.92078e+000,-3.90922e+000
0,52,0.50,0.00,0,0,49141244.300,133901.2443,46.4,-4.46419e+002,1.74188e+002,3.49120e+002,2.07656e+002,1.13331e+002,4.60762e+002,4.01558e+002,6.27891e+002,4.94767e+002,2.04246e+003, 1.16504e+002, 4.54331e+001, 2.72992e+001, 1.13760e+001, 1.10786e+001, 1.72978e+001, 4.42458e+000,-3.44664e+000,-1.12015e+000,-3.96330e+000,-4.88101e+000
0,53,0.51,0.00,0,0,49141344.300,133901.3443,46.5,-5.79250e+002,1.04074e+002,1.86160e+002,3.82116e+002,1.83050e+002,4.49389e+002,4.00333e+002,6.39041e+002,5.44064e+002,2.04605e+003, 6.90419e+001, 7.95464e+001, 2.69799e+001, 1.15754e+001, 1.11491e+001, 1.72637e+001, 5.74489e+000,-1.83932e+000,-1.80862e+000,-3.95123e+000,-5.36603e+000
0,54,0.52,0.00,0,0,49141444.300,133901.4443,46.7,-5.86687e+002,-4.13064e+001,6.90562e+001,3.97420e+002,3.28770e+002,2.86852e+002,3.62678e+002,6.44440e+002,5.35682e+002,2.16716e+003, 1.89638e-001, 8.07433e+001, 1.78250e+001, 1.16002e+001, 1.18210e+001, 1.40139e+001, 5.81886e+000,-6.82691e-001,-3.24606e+000,-3.58025e+000,-5.28358e+000
0,55,0.53,0.00,0,0,49141544.300,133901.5443,46.4,-4.26554e+002,-4.21102e+000,1.61594e+002,4.24172e+002,3.87792e+002,3.32744e+002,4.09316e+002,7.30936e+002,4.53509e+002,2.20182e+003, 1.89338e-001, 8.79429e+001, 2.08999e+001, 1.32613e+001, 1.19294e+001, 1.57538e+001, 4.22728e+000,-1.59679e+000,-3.82769e+000,-4.03971e+000,-4.47490e+000
0,56,0.54,0.00,0,0,49141644.300,133901.6443,46.5,-4.00676e+002,-4.98805e+001,8.97258e+001,4.87491e+002,3.78721e+002,4.26363e+002,3.87976e+002,8.25092e+002,3.61292e+002,2.10938e+003, 1.89290e-001, 9.98646e+001, 2.66231e+001, 1.49339e+001, 1.13175e+001, 1.82858e+001, 3.97031e+000,-8.86940e-001,-3.73832e+000,-3.82950e+000,-3.56659e+000
0,57,0.55,0.00,0,0,49141744.300,133901.7443,46.3,-2.92710e+002,-1.18897e+002,-9.41600e+001,2.94931e+002,2.35418e+002,4.60453e+002,3.41457e+002,8.10460e+002,3.08291e+002,2.15819e+003, 1.89087e-001, 5.84149e+001, 2.79261e+001, 1.45623e+001, 1.15344e+001, 1.87185e+001, 2.89892e+000, 9.31619e-001,-2.32543e+000,-3.37111e+000,-3.04417e+000
0,58,0.56,0.00,0,0,49141844.300,133901.8443,46.0,-3.32518e+002,-1.18020e+002,-8.15434e+001,3.17512e+002,2.33726e+002,3.27378e+002,4.55845e+002,7.11226e+002,4.61641e+002,2.13833e+003, 1.89162e-001, 6.30190e+001, 1.98470e+001, 1.29987e+001, 1.15817e+001, 1.51680e+001, 3.29382e+000, 8.06740e-001,-2.30874e+000,-4.49789e+000,-4.55495e+000
