Line,Sample,X,Y,Mark,Status,Time[ms],Time[hhmmss.sss],PowerLn,I_450Hz,Q_450Hz,I_1530Hz,Q_1530Hz,I_5310Hz,Q_5310Hz,I_18330Hz,Q_18330Hz,I_63030Hz,Q_63030Hz,QSum
 0,  60,        5.02,        0.00,   0,0, 47840287.800,131720.2878,   76.9,-1.53077e+002, 7.87044e+002,-7.08532e+002, 1.17650e+003, 2.18608e+003, 4.37771e+003, 6.87694e+003, 1.53023e+004, 2.33444e+004, 2.42724e+004, 4.59159e+004
 0,  61,        5.10,        0.00,   0,0, 47840387.800,131720.3878,   78.0,-4.03288e+001, 9.06689e+002,-5.36871e+002, 1.89095e+003,-9.15604e+002, 6.13313e+003, 8.82775e+003, 1.64186e+004, 2.51414e+004, 2.56372e+004, 5.09865e+004
 0,  62,        5.19,        0.00,   0,0, 47840487.800,131720.4878,   70.7, 2.79789e+002, 7.83108e+002,-2.26759e+002, 3.06505e+003,-4.25285e+002, 4.93700e+003, 1.15808e+004, 1.62440e+004, 2.74079e+004, 2.71993e+004, 5.22285e+004
 0,  63,        5.27,        0.00,   0,0, 47840587.800,131720.5878,   73.7, 4.56671e+002, 8.25157e+001,-1.46226e+002, 1.98646e+003,-2.56737e+003, 4.85544e+003, 1.18591e+004, 1.75923e+004, 2.86823e+004, 2.81703e+004, 5.26870e+004
 0,  64,        5.36,        0.00,   0,0, 47840687.800,131720.6878,   77.8, 4.84209e+001, 3.23016e+002,-5.31894e+002, 9.31519e+002,-1.76259e+003, 6.89476e+003, 9.72912e+003, 1.79691e+004, 2.86413e+004, 2.80942e+004, 5.42125e+004
 0,  65,        5.44,        0.00,   0,0, 47840787.800,131720.7878,   79.7,-2.37000e+002, 8.59316e+002,-3.52824e+002, 1.29953e+003,-1.03102e+003, 5.76215e+003, 8.13898e+003, 1.83150e+004, 2.80080e+004, 2.79577e+004, 5.41937e+004
 0,  66,        5.52,        0.00,   0,0, 47840887.900,131720.8879,   79.6,-2.80582e+002, 8.67081e+002, 1.99107e+002, 1.77796e+003,-2.02841e+003, 5.26974e+003, 8.46734e+003, 1.72825e+004, 2.74736e+004, 2.77577e+004, 5.29550e+004
 0,  67,        5.61,        0.00,   0,0, 47840987.800,131720.9878,   79.1,-2.32354e+002, 5.72671e+002,-2.95376e+001, 2.18750e+003, 1.27062e+003, 9.79807e+003, 7.84395e+003, 1.66624e+004, 2.78097e+004, 2.78578e+004, 5.70785e+004
 0,  68,        5.69,        0.00,   0,0, 47841087.800,131721.0878,   85.7, 1.33885e+001, 4.38401e+002,-4.74659e+002, 1.73483e+003, 2.67196e+003, 1.14515e+004, 6.93573e+003, 1.80076e+004, 2.87624e+004, 2.89507e+004, 6.05830e+004
 0,  69,        5.77,        0.00,   0,0, 47841187.800,131721.1878,   87.9, 3.87248e+001, 8.00047e+002, 4.78893e+002, 1.15305e+003, 2.43358e+002, 9.22579e+003, 7.86079e+003, 1.82578e+004, 2.92911e+004, 2.93426e+004, 5.87793e+004
